fire_event_name,job_id,fire_name,date_mode,post_fire_days,sensor,status,job_status
SANTA CRUZ_date2018-04-05_range45_modecont_sensorlandsat,86a4b83c-834a-4079-807c-c55805f27fda,SANTA CRUZ,cont,45,landsat,success,complete
SANTA CRUZ_date2018-04-05_range60_modecont_sensorlandsat,378e2bac-dca1-4b74-85be-0a417800e657,SANTA CRUZ,cont,60,landsat,success,complete
SANTA CRUZ_date2018-04-05_range90_modecont_sensorlandsat,323b33e7-559b-441d-8c20-81d7f347956d,SANTA CRUZ,cont,90,landsat,success,complete
NORTH BUBBS_date2018-08-01_range5_modealarm_sensorsentinel-2,88a304b6-eb14-4fe7-984c-d1ad4a975733,NORTH BUBBS,alarm,5,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range10_modealarm_sensorsentinel-2,b718cc83-6b7f-4523-84bb-9bbc3a07f691,NORTH BUBBS,alarm,10,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range15_modealarm_sensorsentinel-2,dffff512-228b-4d1a-baa2-e141d697a8bc,NORTH BUBBS,alarm,15,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range21_modealarm_sensorsentinel-2,81d34e47-d3b7-42b7-af02-821da23f171d,NORTH BUBBS,alarm,21,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range30_modealarm_sensorsentinel-2,418f0ddc-de4a-467e-b0d6-9f3e2027e618,NORTH BUBBS,alarm,30,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range45_modealarm_sensorsentinel-2,a46ea106-5ead-4f55-88df-e2590aa37e77,NORTH BUBBS,alarm,45,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range60_modealarm_sensorsentinel-2,e8d3b7e2-160b-460c-896b-edb3a67d138e,NORTH BUBBS,alarm,60,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range90_modealarm_sensorsentinel-2,c9cc39fb-308e-47e1-aee3-2fc6d9d770ee,NORTH BUBBS,alarm,90,sentinel-2,success,complete
NORTH BUBBS_date2018-08-01_range5_modealarm_sensorlandsat,de5a1abd-0126-438c-9f78-5a4ef3ff2107,NORTH BUBBS,alarm,5,landsat,success,failed
NORTH BUBBS_date2018-08-01_range10_modealarm_sensorlandsat,96b52283-086c-4ee8-a3ce-0ce00325ad92,NORTH BUBBS,alarm,10,landsat,success,complete
NORTH BUBBS_date2018-08-01_range15_modealarm_sensorlandsat,a5414540-f22b-488f-8d53-c2c5d9c754c5,NORTH BUBBS,alarm,15,landsat,success,complete
NORTH BUBBS_date2018-08-01_range21_modealarm_sensorlandsat,3cc4c568-9598-42c7-8eae-31a6e7c48030,NORTH BUBBS,alarm,21,landsat,success,complete
NORTH BUBBS_date2018-08-01_range30_modealarm_sensorlandsat,e021687d-dbaa-48d0-b901-5e4739293386,NORTH BUBBS,alarm,30,landsat,success,complete
NORTH BUBBS_date2018-08-01_range45_modealarm_sensorlandsat,48af7e22-4ebf-4623-9fdd-0698987ca533,NORTH BUBBS,alarm,45,landsat,success,complete
NORTH BUBBS_date2018-08-01_range60_modealarm_sensorlandsat,2a0190ae-a2e9-4f1c-9e14-54f1f9b772cb,NORTH BUBBS,alarm,60,landsat,success,complete
NORTH BUBBS_date2018-08-01_range90_modealarm_sensorlandsat,d81b88ae-01fd-4bf8-a957-f07b084e366e,NORTH BUBBS,alarm,90,landsat,success,complete
NORTH BUBBS_date2018-09-06_range5_modecont_sensorsentinel-2,f5eb6c03-f9b6-4552-8b0f-9131588a2b36,NORTH BUBBS,cont,5,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range10_modecont_sensorsentinel-2,8defc60d-6c37-4cb9-a0da-6542431f09b1,NORTH BUBBS,cont,10,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range15_modecont_sensorsentinel-2,4130a0c2-d724-4b5a-9338-3864ca88e690,NORTH BUBBS,cont,15,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range21_modecont_sensorsentinel-2,fbf5f1a8-7eb3-46ea-87bd-66e0ac99add0,NORTH BUBBS,cont,21,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range30_modecont_sensorsentinel-2,b980160b-b0c6-4d50-b576-0579a0a2172d,NORTH BUBBS,cont,30,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range45_modecont_sensorsentinel-2,7e632ddc-ce73-4878-ba99-117baa234279,NORTH BUBBS,cont,45,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range60_modecont_sensorsentinel-2,703f8a39-8b2a-42f8-a28c-af8c24274078,NORTH BUBBS,cont,60,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range90_modecont_sensorsentinel-2,12e23ed7-759e-4760-9a64-703428e12bcc,NORTH BUBBS,cont,90,sentinel-2,success,complete
NORTH BUBBS_date2018-09-06_range5_modecont_sensorlandsat,99f4985b-25a8-466a-859e-ea9747ec76db,NORTH BUBBS,cont,5,landsat,success,complete
NORTH BUBBS_date2018-09-06_range10_modecont_sensorlandsat,5589af6e-118d-4f99-8ff2-c882ca676732,NORTH BUBBS,cont,10,landsat,success,complete
NORTH BUBBS_date2018-09-06_range15_modecont_sensorlandsat,077dace6-40cf-4fd7-8f7f-21c3aef419ce,NORTH BUBBS,cont,15,landsat,success,complete
NORTH BUBBS_date2018-09-06_range21_modecont_sensorlandsat,55deb8e9-fabc-488b-a814-9dc7dfdf794a,NORTH BUBBS,cont,21,landsat,success,complete
NORTH BUBBS_date2018-09-06_range30_modecont_sensorlandsat,3de7ff38-1d1d-432b-baee-f8b23ce2c3c3,NORTH BUBBS,cont,30,landsat,success,complete
NORTH BUBBS_date2018-09-06_range45_modecont_sensorlandsat,5b6f12d7-0cb3-4070-b63e-fa33faf1e965,NORTH BUBBS,cont,45,landsat,success,complete
NORTH BUBBS_date2018-09-06_range60_modecont_sensorlandsat,a6dfc6b8-7bdd-4d56-948c-d4b6a7aef68e,NORTH BUBBS,cont,60,landsat,success,complete
NORTH BUBBS_date2018-09-06_range90_modecont_sensorlandsat,94c7df52-8c6e-4801-9568-a4ae88f152db,NORTH BUBBS,cont,90,landsat,success,complete
DENNISON_date2018-10-13_range5_modealarm_sensorsentinel-2,fbd8f718-e4f8-483f-a21d-91e2af18bf34,DENNISON,alarm,5,sentinel-2,success,complete
DENNISON_date2018-10-13_range10_modealarm_sensorsentinel-2,2cf559a2-765c-404e-a608-79f57a110c66,DENNISON,alarm,10,sentinel-2,success,complete
DENNISON_date2018-10-13_range15_modealarm_sensorsentinel-2,ada2ada4-b337-4b94-8f43-ca7b7f3035e7,DENNISON,alarm,15,sentinel-2,success,complete
DENNISON_date2018-10-13_range21_modealarm_sensorsentinel-2,7633e17c-f30d-424f-920e-fa3f72d9acb4,DENNISON,alarm,21,sentinel-2,success,complete
DENNISON_date2018-10-13_range30_modealarm_sensorsentinel-2,c1be27e8-c93b-4e60-b07c-319b40095b53,DENNISON,alarm,30,sentinel-2,success,complete
DENNISON_date2018-10-13_range45_modealarm_sensorsentinel-2,36434340-eb3a-4889-a5be-5cd90784432c,DENNISON,alarm,45,sentinel-2,success,complete
DENNISON_date2018-10-13_range60_modealarm_sensorsentinel-2,093dd254-4034-4d30-be84-0f5571ca21d8,DENNISON,alarm,60,sentinel-2,success,complete
DENNISON_date2018-10-13_range90_modealarm_sensorsentinel-2,d62e3e52-925e-4ee1-8c0e-994546909495,DENNISON,alarm,90,sentinel-2,success,complete
DENNISON_date2018-10-13_range5_modealarm_sensorlandsat,0bfe4fd2-8876-4c48-a342-6b2b52e0ce6f,DENNISON,alarm,5,landsat,success,complete
DENNISON_date2018-10-13_range10_modealarm_sensorlandsat,99edf1f4-3f34-44b3-b564-b24cc0a1c0d7,DENNISON,alarm,10,landsat,success,complete
DENNISON_date2018-10-13_range15_modealarm_sensorlandsat,ed8ff332-3503-4f06-b927-37a27023c82a,DENNISON,alarm,15,landsat,success,complete
DENNISON_date2018-10-13_range21_modealarm_sensorlandsat,50fdbe03-e08f-4744-8894-f92a2e62f859,DENNISON,alarm,21,landsat,success,complete
DENNISON_date2018-10-13_range30_modealarm_sensorlandsat,f0f86c56-4963-4946-9763-edf91d1737a0,DENNISON,alarm,30,landsat,success,complete
DENNISON_date2018-10-13_range45_modealarm_sensorlandsat,ccf31974-d3a0-4a53-a8fa-9299d5c8ecf5,DENNISON,alarm,45,landsat,success,complete
DENNISON_date2018-10-13_range60_modealarm_sensorlandsat,ad58ce78-b8a2-4f76-971b-6e46c727554a,DENNISON,alarm,60,landsat,success,complete
DENNISON_date2018-10-13_range90_modealarm_sensorlandsat,66e8337a-ff71-4d79-b90b-f961706da13c,DENNISON,alarm,90,landsat,success,complete
DENNISON_date2018-12-04_range5_modecont_sensorsentinel-2,a58bc3e3-07a7-41b9-be30-3efaabd65f53,DENNISON,cont,5,sentinel-2,success,complete
DENNISON_date2018-12-04_range10_modecont_sensorsentinel-2,ca4918a4-63a2-4a75-8e45-a2add6ce0f0a,DENNISON,cont,10,sentinel-2,success,complete
DENNISON_date2018-12-04_range15_modecont_sensorsentinel-2,c8fc8801-f855-4880-bc6a-de4087360098,DENNISON,cont,15,sentinel-2,success,complete
DENNISON_date2018-12-04_range21_modecont_sensorsentinel-2,b9fd0411-56c5-4f80-ac40-a761d3eabba9,DENNISON,cont,21,sentinel-2,success,complete
DENNISON_date2018-12-04_range30_modecont_sensorsentinel-2,f6b87fd9-d9af-4e43-8ed0-843ea488cc43,DENNISON,cont,30,sentinel-2,success,complete
DENNISON_date2018-12-04_range45_modecont_sensorsentinel-2,dd5e9223-0bf5-4d36-a1ee-ffa9b9937323,DENNISON,cont,45,sentinel-2,success,complete
DENNISON_date2018-12-04_range60_modecont_sensorsentinel-2,0a6bec11-afa0-447c-b21a-572b0253512a,DENNISON,cont,60,sentinel-2,success,complete
DENNISON_date2018-12-04_range90_modecont_sensorsentinel-2,b9d7e84b-8641-4080-b124-1b04f7bcd89e,DENNISON,cont,90,sentinel-2,success,complete
DENNISON_date2018-12-04_range5_modecont_sensorlandsat,69004c60-c909-46da-8704-a7833b6c00fc,DENNISON,cont,5,landsat,success,complete
DENNISON_date2018-12-04_range10_modecont_sensorlandsat,6779d141-385c-4a95-bce3-74bcd1c69f34,DENNISON,cont,10,landsat,success,complete
DENNISON_date2018-12-04_range15_modecont_sensorlandsat,6b8077fb-353d-4568-aa1f-75539c4f1a62,DENNISON,cont,15,landsat,success,complete
DENNISON_date2018-12-04_range21_modecont_sensorlandsat,fd100224-8f11-473f-9ab1-9c6aa459a68e,DENNISON,cont,21,landsat,success,complete
DENNISON_date2018-12-04_range30_modecont_sensorlandsat,b293c077-c31b-45da-91b9-0e768f7b6748,DENNISON,cont,30,landsat,success,complete
DENNISON_date2018-12-04_range45_modecont_sensorlandsat,dd94ddc5-3499-40d0-b777-77b413d77523,DENNISON,cont,45,landsat,success,complete
DENNISON_date2018-12-04_range60_modecont_sensorlandsat,86924658-21c1-4b01-82d2-6aa07f78d6f5,DENNISON,cont,60,landsat,success,complete
DENNISON_date2018-12-04_range90_modecont_sensorlandsat,899e0308-dae7-4832-8ed2-9c65ee28db4c,DENNISON,cont,90,landsat,success,complete
HORSE CREEK_date2018-07-19_range5_modealarm_sensorsentinel-2,b6c3b870-654f-4837-baea-4529569662ee,HORSE CREEK,alarm,5,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range10_modealarm_sensorsentinel-2,6c3fbfc9-99e9-4d34-87c8-43ec3d8f0814,HORSE CREEK,alarm,10,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range15_modealarm_sensorsentinel-2,38e43f03-67b9-4710-91bd-cd85028b2a78,HORSE CREEK,alarm,15,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range21_modealarm_sensorsentinel-2,72c0bdb3-6510-44d3-bb21-c952e655854a,HORSE CREEK,alarm,21,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range30_modealarm_sensorsentinel-2,deb1257e-2052-4879-8d90-7e1845d64c0d,HORSE CREEK,alarm,30,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range45_modealarm_sensorsentinel-2,f20ccac8-c08d-4efb-99ff-ca0175a88b83,HORSE CREEK,alarm,45,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range60_modealarm_sensorsentinel-2,34f26689-9db1-4472-9d9a-d79def28bc84,HORSE CREEK,alarm,60,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range90_modealarm_sensorsentinel-2,c99d473c-4139-4d52-9b4b-90e179be1680,HORSE CREEK,alarm,90,sentinel-2,success,complete
HORSE CREEK_date2018-07-19_range5_modealarm_sensorlandsat,7e2c435a-04dd-4b14-9870-27ecba87b941,HORSE CREEK,alarm,5,landsat,success,complete
HORSE CREEK_date2018-07-19_range10_modealarm_sensorlandsat,07342864-464d-4a28-aa01-25ebe87c0eb1,HORSE CREEK,alarm,10,landsat,success,complete
HORSE CREEK_date2018-07-19_range15_modealarm_sensorlandsat,0acff5f9-3368-420d-9832-381e2d0a95bb,HORSE CREEK,alarm,15,landsat,success,complete
HORSE CREEK_date2018-07-19_range21_modealarm_sensorlandsat,50a010ae-e382-45be-8552-ccfabafc0052,HORSE CREEK,alarm,21,landsat,success,complete
HORSE CREEK_date2018-07-19_range30_modealarm_sensorlandsat,484e10d7-4c71-467a-9745-d15dc0f0f056,HORSE CREEK,alarm,30,landsat,success,complete
HORSE CREEK_date2018-07-19_range45_modealarm_sensorlandsat,ca41e2c1-9ce6-43e8-a4b7-184fe32620fa,HORSE CREEK,alarm,45,landsat,success,complete
HORSE CREEK_date2018-07-19_range60_modealarm_sensorlandsat,9430a532-d8af-4d3c-ba8d-492b01979877,HORSE CREEK,alarm,60,landsat,success,complete
HORSE CREEK_date2018-07-19_range90_modealarm_sensorlandsat,c944ee0c-61a0-49a8-b8eb-e500639923c7,HORSE CREEK,alarm,90,landsat,success,complete
HORSE CREEK_date2018-09-06_range5_modecont_sensorsentinel-2,b722001c-7f17-4e48-9747-d8a1e1ef9744,HORSE CREEK,cont,5,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range10_modecont_sensorsentinel-2,47f9d382-459f-488f-b7e0-c04cec72d20d,HORSE CREEK,cont,10,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range15_modecont_sensorsentinel-2,42c0e8d8-5c6f-48f4-ae82-7797ccaf58e4,HORSE CREEK,cont,15,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range21_modecont_sensorsentinel-2,b69f2183-9cbf-4ce2-83e7-99516bddf9a0,HORSE CREEK,cont,21,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range30_modecont_sensorsentinel-2,eb81a502-fc99-4fc3-a283-a3ae01f165f7,HORSE CREEK,cont,30,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range45_modecont_sensorsentinel-2,fb14d42e-4030-4959-83b8-24580dd76b04,HORSE CREEK,cont,45,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range60_modecont_sensorsentinel-2,fc67ed16-29be-4930-91fc-1d95cea79c3c,HORSE CREEK,cont,60,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range90_modecont_sensorsentinel-2,f29aaa9e-302b-4f4c-ba27-649f49691f50,HORSE CREEK,cont,90,sentinel-2,success,complete
HORSE CREEK_date2018-09-06_range5_modecont_sensorlandsat,c5fdd141-7683-4274-a121-a5d62f26e1fc,HORSE CREEK,cont,5,landsat,success,complete
HORSE CREEK_date2018-09-06_range10_modecont_sensorlandsat,649fa21a-b7eb-4471-8aff-0feba19aae35,HORSE CREEK,cont,10,landsat,success,complete
HORSE CREEK_date2018-09-06_range15_modecont_sensorlandsat,1fc7d7c2-effe-4d8e-acbe-d14809d63293,HORSE CREEK,cont,15,landsat,success,complete
HORSE CREEK_date2018-09-06_range21_modecont_sensorlandsat,a52f14a4-5f6d-494b-a09e-2891991d962b,HORSE CREEK,cont,21,landsat,success,complete
HORSE CREEK_date2018-09-06_range30_modecont_sensorlandsat,dfbdb236-095f-4235-b6f7-e02c38b9e664,HORSE CREEK,cont,30,landsat,success,complete
HORSE CREEK_date2018-09-06_range45_modecont_sensorlandsat,29bdaf2e-c830-4f8d-ab84-fc1c5059e56b,HORSE CREEK,cont,45,landsat,success,complete
HORSE CREEK_date2018-09-06_range60_modecont_sensorlandsat,55164b5a-6be8-45a1-8864-c2ea33dcf526,HORSE CREEK,cont,60,landsat,success,complete
HORSE CREEK_date2018-09-06_range90_modecont_sensorlandsat,31095c9b-ee9b-40d1-887b-40b288f0794b,HORSE CREEK,cont,90,landsat,success,complete
SERRA_date2018-01-29_range5_modealarm_sensorsentinel-2,86d77cf8-f0cc-46dc-b89f-3221667a2f25,SERRA,alarm,5,sentinel-2,success,complete
SERRA_date2018-01-29_range10_modealarm_sensorsentinel-2,69dd0b54-1958-4553-bf99-cabb4ae3c0ce,SERRA,alarm,10,sentinel-2,success,complete
SERRA_date2018-01-29_range15_modealarm_sensorsentinel-2,3ebbbfda-5ef0-4d17-9e97-5a472f28e320,SERRA,alarm,15,sentinel-2,success,complete
SERRA_date2018-01-29_range21_modealarm_sensorsentinel-2,cc377600-01ab-48ea-b0d3-7b535c2b832e,SERRA,alarm,21,sentinel-2,success,complete
SERRA_date2018-01-29_range30_modealarm_sensorsentinel-2,a0e5b527-3f64-44ee-bd2b-65198915cef9,SERRA,alarm,30,sentinel-2,success,complete
SERRA_date2018-01-29_range45_modealarm_sensorsentinel-2,83ae72be-2336-477b-b329-31b19617caf7,SERRA,alarm,45,sentinel-2,success,complete
SERRA_date2018-01-29_range60_modealarm_sensorsentinel-2,33381ffb-ea4b-489d-b113-9a9ecf595742,SERRA,alarm,60,sentinel-2,success,complete
SERRA_date2018-01-29_range90_modealarm_sensorsentinel-2,76d402c7-074b-448d-84c6-5c5784508fe7,SERRA,alarm,90,sentinel-2,success,complete
SERRA_date2018-01-29_range5_modealarm_sensorlandsat,cd356d18-6875-4e8d-9579-113fbf45d1dd,SERRA,alarm,5,landsat,success,failed
SERRA_date2018-01-29_range10_modealarm_sensorlandsat,9537a502-2940-46fc-b2a7-a02787077cc1,SERRA,alarm,10,landsat,success,complete
SERRA_date2018-01-29_range15_modealarm_sensorlandsat,d074d889-564c-4ce3-92b5-3daa087888cd,SERRA,alarm,15,landsat,success,complete
SERRA_date2018-01-29_range21_modealarm_sensorlandsat,f3348b9b-a9d1-4ee7-b91a-e1b9155b9997,SERRA,alarm,21,landsat,success,complete
SERRA_date2018-01-29_range30_modealarm_sensorlandsat,c8da9d5c-403c-45a9-8b52-1abeee572abc,SERRA,alarm,30,landsat,success,complete
SERRA_date2018-01-29_range45_modealarm_sensorlandsat,6c0b330e-0fc1-4eb7-9109-3e207743e98f,SERRA,alarm,45,landsat,success,complete
SERRA_date2018-01-29_range60_modealarm_sensorlandsat,1ee58145-afa6-4ef5-a92c-421ff030f128,SERRA,alarm,60,landsat,success,complete
SERRA_date2018-01-29_range90_modealarm_sensorlandsat,79e4da20-bde5-4897-9df4-432c13633d2f,SERRA,alarm,90,landsat,success,complete
SERRA_date2018-01-30_range5_modecont_sensorsentinel-2,a2ca4e3c-d95c-4c78-96f5-2d4c2684c692,SERRA,cont,5,sentinel-2,success,complete
SERRA_date2018-01-30_range10_modecont_sensorsentinel-2,8f96683c-663f-4b5d-adc5-46ef1f967fbd,SERRA,cont,10,sentinel-2,success,complete
SERRA_date2018-01-30_range15_modecont_sensorsentinel-2,3827770f-5aea-4755-9823-47a59d61e5ac,SERRA,cont,15,sentinel-2,success,complete
SERRA_date2018-01-30_range21_modecont_sensorsentinel-2,3daa892d-579d-46cb-aa64-41bcaacf1ec3,SERRA,cont,21,sentinel-2,success,complete
SERRA_date2018-01-30_range30_modecont_sensorsentinel-2,ae6699d8-d155-4b7e-a7c5-26be58477f27,SERRA,cont,30,sentinel-2,success,complete
SERRA_date2018-01-30_range45_modecont_sensorsentinel-2,b1611578-f18d-4057-a395-2a15ba48a5ec,SERRA,cont,45,sentinel-2,success,complete
SERRA_date2018-01-30_range60_modecont_sensorsentinel-2,deb53b5e-1ca1-4808-b6fa-f18ea3bf7515,SERRA,cont,60,sentinel-2,success,complete
SERRA_date2018-01-30_range90_modecont_sensorsentinel-2,002a1457-ae0f-4820-a5af-ea8ad0d72331,SERRA,cont,90,sentinel-2,success,complete
SERRA_date2018-01-30_range5_modecont_sensorlandsat,605c7936-3af3-41f4-b40f-017a0dc0363e,SERRA,cont,5,landsat,success,failed
SERRA_date2018-01-30_range10_modecont_sensorlandsat,1f1107ca-f48f-4e8c-bd68-75208e3523e7,SERRA,cont,10,landsat,success,complete
SERRA_date2018-01-30_range15_modecont_sensorlandsat,864f4429-6e67-4ed0-9712-339fa1ddf157,SERRA,cont,15,landsat,success,complete
SERRA_date2018-01-30_range21_modecont_sensorlandsat,517a0dfd-3bf3-46c8-83ec-455bbd52c0c3,SERRA,cont,21,landsat,success,complete
SERRA_date2018-01-30_range30_modecont_sensorlandsat,e8d8289c-7798-40a2-9359-25f96232c855,SERRA,cont,30,landsat,success,complete
SERRA_date2018-01-30_range45_modecont_sensorlandsat,f8c7b5fb-636e-4f56-9f1f-36571995508f,SERRA,cont,45,landsat,success,complete
SERRA_date2018-01-30_range60_modecont_sensorlandsat,f6bd0f50-1333-4033-809d-2c86db5e994e,SERRA,cont,60,landsat,success,complete
SERRA_date2018-01-30_range90_modecont_sensorlandsat,cf985553-0228-4c62-aa13-e8cd91dc8435,SERRA,cont,90,landsat,success,complete
THARPS_date2018-10-12_range5_modealarm_sensorsentinel-2,464cbacd-69b6-4e98-92ce-facdf15b7c5a,THARPS,alarm,5,sentinel-2,success,complete
THARPS_date2018-10-12_range10_modealarm_sensorsentinel-2,f250bd89-2c0b-4a29-889b-a3d5167a3fd3,THARPS,alarm,10,sentinel-2,success,complete
THARPS_date2018-10-12_range15_modealarm_sensorsentinel-2,bf40350a-b874-4912-a3d2-2b08c3e38031,THARPS,alarm,15,sentinel-2,success,complete
THARPS_date2018-10-12_range21_modealarm_sensorsentinel-2,f981d2dd-1019-46c9-9312-376c1a1ec0a3,THARPS,alarm,21,sentinel-2,success,complete
THARPS_date2018-10-12_range30_modealarm_sensorsentinel-2,6b9d354f-52a7-4381-a21d-411ea4e64634,THARPS,alarm,30,sentinel-2,success,complete
THARPS_date2018-10-12_range45_modealarm_sensorsentinel-2,cdc577dc-955d-481d-95fa-f08ff592cf2a,THARPS,alarm,45,sentinel-2,success,complete
THARPS_date2018-10-12_range60_modealarm_sensorsentinel-2,9b05c1a0-1325-4f12-91cd-28fc39fb5835,THARPS,alarm,60,sentinel-2,success,complete
THARPS_date2018-10-12_range90_modealarm_sensorsentinel-2,bb0ce4b7-abaf-4004-b8f7-8ea84af1dffd,THARPS,alarm,90,sentinel-2,success,complete
THARPS_date2018-10-12_range5_modealarm_sensorlandsat,090839b7-195f-42cb-8f39-4e6fb69e2a64,THARPS,alarm,5,landsat,success,failed
THARPS_date2018-10-12_range10_modealarm_sensorlandsat,6ede4cb8-805d-4d4a-be8d-6d5310e4c03b,THARPS,alarm,10,landsat,success,complete
THARPS_date2018-10-12_range15_modealarm_sensorlandsat,b918e2ba-7cec-4340-a271-7b8d0d89ef79,THARPS,alarm,15,landsat,success,complete
THARPS_date2018-10-12_range21_modealarm_sensorlandsat,7bb20e87-d595-46b9-9555-de928588c8ac,THARPS,alarm,21,landsat,success,complete
THARPS_date2018-10-12_range30_modealarm_sensorlandsat,4f01eece-c18e-4d9a-91d6-45dc78261add,THARPS,alarm,30,landsat,success,complete
THARPS_date2018-10-12_range45_modealarm_sensorlandsat,a9717115-8fdb-4de3-8640-a10fa7af1aa9,THARPS,alarm,45,landsat,success,complete
THARPS_date2018-10-12_range60_modealarm_sensorlandsat,7e5b7804-5d6d-4fc2-94f0-2b9a77d79dfb,THARPS,alarm,60,landsat,success,complete
THARPS_date2018-10-12_range90_modealarm_sensorlandsat,2723c9f6-71bc-49c8-9c04-0449eeebbd8a,THARPS,alarm,90,landsat,success,complete
THARPS_date2018-11-28_range5_modecont_sensorsentinel-2,4112a652-7eb2-467a-b15b-3b5e787f6551,THARPS,cont,5,sentinel-2,success,complete
THARPS_date2018-11-28_range10_modecont_sensorsentinel-2,294c6349-d810-4c23-98da-67f80c4644a2,THARPS,cont,10,sentinel-2,success,complete
THARPS_date2018-11-28_range15_modecont_sensorsentinel-2,520ba3f2-775a-4b29-9aad-f1f7ff0a2c29,THARPS,cont,15,sentinel-2,success,complete
THARPS_date2018-11-28_range21_modecont_sensorsentinel-2,de48ad6a-31ed-4864-b409-81cd589b2df6,THARPS,cont,21,sentinel-2,success,complete
THARPS_date2018-11-28_range30_modecont_sensorsentinel-2,cc14c1e9-fd97-47e2-90e2-65b4422739c0,THARPS,cont,30,sentinel-2,success,complete
THARPS_date2018-11-28_range45_modecont_sensorsentinel-2,949e517a-2e2e-4f0a-8784-4508d3d8ae10,THARPS,cont,45,sentinel-2,success,complete
THARPS_date2018-11-28_range60_modecont_sensorsentinel-2,6e8c6bd6-55d4-433b-a90a-da11230fa72a,THARPS,cont,60,sentinel-2,success,complete
THARPS_date2018-11-28_range90_modecont_sensorsentinel-2,5b019f20-99d1-40d0-ab33-aeb60ae31649,THARPS,cont,90,sentinel-2,success,complete
THARPS_date2018-11-28_range5_modecont_sensorlandsat,fffc5828-67da-4248-86c1-4036ee2a3108,THARPS,cont,5,landsat,success,failed
THARPS_date2018-11-28_range10_modecont_sensorlandsat,bf61e57d-ef25-4105-bb34-3511ef898ac0,THARPS,cont,10,landsat,success,complete
THARPS_date2018-11-28_range15_modecont_sensorlandsat,2310accf-dec5-48f6-b033-901bf33041e4,THARPS,cont,15,landsat,success,complete
THARPS_date2018-11-28_range21_modecont_sensorlandsat,3f1411ed-eba0-42a2-acb4-61f011a6d2be,THARPS,cont,21,landsat,success,complete
THARPS_date2018-11-28_range30_modecont_sensorlandsat,a19ba2f7-e385-4060-bcf6-aca2fec2591a,THARPS,cont,30,landsat,success,complete
THARPS_date2018-11-28_range45_modecont_sensorlandsat,f80041e9-1813-47ec-b76a-4237621bf5c7,THARPS,cont,45,landsat,success,complete
THARPS_date2018-11-28_range60_modecont_sensorlandsat,67334446-6651-444b-a321-a0a7d1ada4a7,THARPS,cont,60,landsat,success,complete
THARPS_date2018-11-28_range90_modecont_sensorlandsat,be4b2822-39a3-4994-8298-34e62967b3be,THARPS,cont,90,landsat,success,complete
KNOLLS_date2018-10-19_range5_modealarm_sensorsentinel-2,62b560f9-633e-40b2-b19f-9f5f67fbb629,KNOLLS,alarm,5,sentinel-2,success,complete
KNOLLS_date2018-10-19_range10_modealarm_sensorsentinel-2,e6dc0cc5-806f-4586-a20f-dc45f6a800e9,KNOLLS,alarm,10,sentinel-2,success,complete
KNOLLS_date2018-10-19_range15_modealarm_sensorsentinel-2,a3b1beea-c3d9-48cf-a6df-420ed89ab454,KNOLLS,alarm,15,sentinel-2,success,complete
KNOLLS_date2018-10-19_range21_modealarm_sensorsentinel-2,13afdf64-48e7-4f5f-8d1a-edf2e0123537,KNOLLS,alarm,21,sentinel-2,success,complete
KNOLLS_date2018-10-19_range30_modealarm_sensorsentinel-2,28fa559e-c4bc-44a2-a38f-a6c4eb35c60e,KNOLLS,alarm,30,sentinel-2,success,complete
KNOLLS_date2018-10-19_range45_modealarm_sensorsentinel-2,6124c951-a5e0-4ee8-99f8-96d8ffe5c677,KNOLLS,alarm,45,sentinel-2,success,complete
KNOLLS_date2018-10-19_range60_modealarm_sensorsentinel-2,97be036e-cde3-4db8-80b3-9c17b60039ed,KNOLLS,alarm,60,sentinel-2,success,complete
